timestamp,temp,hum,mic,ax,ay,az
1773578191.6487606,22.0,29.6,1,-4180,-168,8
1773578191.6706374,22.0,29.6,1,-4180,-168,8
1773578191.6914868,22.0,29.6,1,-4204,-136,36
1773578191.7118993,22.0,29.6,1,-4204,-136,36
1773578191.732206,22.0,29.6,0,-4204,-92,-4
1773578191.753536,22.0,29.6,0,-4204,-92,-4
1773578191.7739632,22.0,29.6,0,-4204,-92,-4
1773578191.7946205,22.0,29.6,1,-4148,-84,12
1773578191.8151922,22.0,29.6,1,-4148,-84,12
1773578191.836705,22.0,29.6,1,-4148,-84,12
1773578191.857462,22.0,29.6,0,-4140,-152,0
1773578191.8781006,22.0,29.6,0,-4140,-152,0
1773578191.8982334,22.0,29.6,1,-4148,-120,12
1773578191.9193833,22.0,29.6,1,-4148,-120,12
1773578191.939915,22.0,29.6,1,-4148,-120,12
1773578191.9602482,22.0,29.6,1,-4184,-112,32
1773578191.981149,22.0,29.6,1,-4184,-112,32
1773578192.0030203,22.0,29.6,0,-4192,-80,20
1773578192.0241542,22.0,29.6,0,-4192,-80,20
1773578192.0448601,22.0,29.6,0,-4192,-80,20
1773578192.0655577,22.0,29.6,0,-4176,-72,20
1773578192.0871687,22.0,29.6,0,-4176,-72,20
1773578192.1079605,22.0,29.6,1,-4184,-144,-16
1773578192.1286807,22.0,29.6,1,-4184,-144,-16
1773578192.149656,22.0,29.6,1,-4184,-144,-16
1773578192.1708374,22.0,29.6,0,-4188,-156,-8
1773578192.1914704,22.0,29.6,0,-4188,-156,-8
1773578192.2118418,22.0,29.6,0,-4160,-128,20
1773578192.2326975,22.0,29.6,0,-4160,-128,20
1773578192.2532816,22.0,29.6,0,-4160,-128,20
1773578192.2738,22.0,29.6,0,-4212,-36,44
1773578192.2943044,22.0,29.6,0,-4212,-36,44
1773578192.3147967,22.0,29.6,1,-4188,-80,4
1773578192.336788,22.0,29.6,1,-4188,-80,4
1773578192.3571682,22.0,29.6,1,-4188,-80,4
1773578192.3781056,22.0,29.6,0,-4148,-120,8
1773578192.3987095,22.0,29.6,0,-4148,-120,8
1773578192.419137,22.0,29.6,0,-4148,-120,8
1773578192.4397192,22.0,29.6,0,-4192,-124,4
1773578192.4611344,22.0,29.6,0,-4192,-124,4
1773578192.4828699,22.0,29.6,1,-4148,-100,12
1773578192.5033107,22.0,29.6,1,-4148,-100,12
1773578192.5240335,22.0,29.6,1,-4148,-100,12
1773578192.544462,22.0,29.6,1,-4164,-56,4
1773578192.5653703,22.0,29.6,1,-4164,-56,4
1773578192.5870993,22.0,29.6,1,-4160,-152,40
1773578192.6076276,22.0,29.6,1,-4160,-152,40
1773578192.6306365,22.0,29.6,1,-4160,-152,40
1773578192.6540525,22.0,29.6,0,-4184,-140,-8
1773578192.6744988,22.0,29.6,0,-4184,-140,-8
1773578192.694894,22.0,29.6,0,-4180,-172,-12
1773578192.71622,22.0,29.6,0,-4180,-172,-12
1773578192.7369752,22.0,29.6,0,-4180,-172,-12
1773578192.7578254,22.0,29.6,1,-4200,-76,20
1773578192.7784374,22.0,29.6,1,-4200,-76,20
1773578192.7991226,22.0,29.6,1,-4180,-184,-52
1773578192.819533,22.0,29.6,1,-4180,-184,-52
1773578192.8397365,22.0,29.6,1,-4180,-184,-52
1773578192.8605998,22.0,29.6,0,-4172,-56,-24
1773578192.880918,22.0,29.6,0,-4172,-56,-24
1773578192.9020462,22.0,29.6,1,-4180,-152,20
1773578192.9227486,22.0,29.6,1,-4180,-152,20
1773578192.943956,22.0,29.6,1,-4180,-152,20
1773578192.964106,22.0,29.6,1,-4192,-28,0
1773578192.9857328,22.0,29.6,1,-4192,-28,0
1773578193.0062716,22.0,29.6,1,-4192,-52,-20
1773578193.026651,22.0,29.6,1,-4192,-52,-20
1773578193.048564,22.0,29.6,1,-4192,-52,-20
1773578193.0691996,22.0,29.6,0,-4184,-140,32
1773578193.0896676,22.0,29.6,0,-4184,-140,32
1773578193.1101804,22.0,29.6,1,-4196,-44,-16
1773578193.1308322,22.0,29.6,1,-4196,-44,-16
1773578193.1511796,22.0,29.6,1,-4196,-44,-16
1773578193.1720898,22.0,29.6,0,-4196,-60,-20
1773578193.1923933,22.0,29.6,0,-4196,-60,-20
1773578193.2130117,22.0,29.6,0,-4196,-60,-20
1773578193.2339973,22.0,29.6,0,-4060,-276,-44
1773578193.2548387,22.0,29.6,0,-4060,-276,-44
1773578193.2756836,22.0,29.6,0,-4168,-44,44
1773578193.2964623,22.0,29.6,0,-4168,-44,44
1773578193.3175397,22.0,29.6,0,-4168,-44,44
1773578193.3380404,22.0,29.6,0,-4188,-244,-28
1773578193.3587105,22.0,29.6,0,-4188,-244,-28
1773578193.3793418,22.0,29.6,1,-4196,-64,8
1773578193.3999612,22.0,29.6,1,-4196,-64,8
1773578193.4202905,22.0,29.6,1,-4196,-64,8
1773578193.4411314,22.0,29.6,1,-4180,-156,36
1773578193.4623475,22.0,29.6,1,-4180,-156,36
1773578193.4830244,22.0,29.6,1,-4200,-132,44
1773578193.5041063,22.0,29.6,1,-4200,-132,44
1773578193.5246482,22.0,29.6,1,-4200,-132,44
1773578193.5452473,22.0,29.6,1,-4200,-132,44
1773578193.5676725,22.0,29.5,1,-4172,-140,12
1773578193.5879164,22.0,29.5,1,-4172,-140,12
1773578193.608145,22.0,29.5,1,-4172,-140,12
1773578193.6287358,22.0,29.5,0,-4132,-64,-44
1773578193.650792,22.0,29.5,0,-4132,-64,-44
1773578193.671342,22.0,29.5,1,-4160,-92,12
1773578193.6920106,22.0,29.5,1,-4160,-92,12
1773578193.7127237,22.0,29.5,1,-4160,-92,12
1773578193.733739,22.0,29.5,0,-4184,-172,-36
1773578193.754845,22.0,29.5,0,-4184,-172,-36
1773578193.7759802,22.0,29.5,0,-4172,-128,48
1773578193.7963002,22.0,29.5,0,-4172,-128,48
1773578193.8167872,22.0,29.5,0,-4172,-128,48
1773578193.837476,22.0,29.5,0,-4152,24,-28
1773578193.85829,22.0,29.5,0,-4152,24,-28
1773578193.8787649,22.0,29.5,0,-4248,-32,0
1773578193.8992083,22.0,29.5,0,-4248,-32,0
1773578193.9194908,22.0,29.5,0,-4248,-32,0
1773578193.9402223,22.0,29.5,1,-4188,-124,8
1773578193.961019,22.0,29.5,1,-4188,-124,8
1773578193.9818473,22.0,29.5,1,-4188,-124,8
1773578194.0029314,22.0,29.5,1,-4208,-136,-36
1773578194.0234241,22.0,29.5,1,-4208,-136,-36
1773578194.0447028,22.0,29.5,1,-4200,-136,-76
