timestamp,temp,hum,mic,ax,ay,az
1773541245.8642802,23.1,27.4,1,976,-3516,408
1773541245.885005,23.1,27.4,1,976,-3516,408
1773541245.905806,23.1,27.4,1,976,-3516,408
1773541245.926216,23.1,27.4,0,1256,-3352,64
1773541245.9467902,23.1,27.4,0,1256,-3352,64
1773541245.967751,23.1,27.4,0,1404,-3776,-224
1773541245.9883127,23.1,27.4,0,1404,-3776,-224
1773541246.008759,23.1,27.4,0,1404,-3776,-224
1773541246.0292819,23.1,27.4,0,1244,-4132,-12
1773541246.0502098,23.1,27.4,0,1244,-4132,-12
1773541246.0723753,23.1,27.4,0,964,-3756,-540
1773541246.0928204,23.1,27.4,0,964,-3756,-540
1773541246.1136627,23.1,27.4,0,964,-3756,-540
1773541246.1341338,23.1,27.4,0,780,-3692,-1176
1773541246.1549902,23.1,27.4,0,780,-3692,-1176
1773541246.175468,23.1,27.4,0,780,-3692,-1176
1773541246.1963313,23.1,27.4,0,712,-3916,-1476
1773541246.2168696,23.1,27.4,0,712,-3916,-1476
1773541246.237224,23.1,27.4,0,420,-3840,-1204
1773541246.2575512,23.1,27.4,0,420,-3840,-1204
1773541246.278288,23.1,27.4,0,420,-3840,-1204
1773541246.299033,23.1,27.4,0,76,-3976,-1000
1773541246.3200512,23.1,27.4,0,76,-3976,-1000
1773541246.340711,23.1,27.4,0,228,-3832,-572
1773541246.3611212,23.1,27.4,0,228,-3832,-572
1773541246.381942,23.1,27.4,0,228,-3832,-572
1773541246.402544,23.1,27.4,0,40,-4400,-504
1773541246.4233372,23.1,27.4,0,40,-4400,-504
1773541246.4438903,23.1,27.4,0,-88,-4320,-292
1773541246.464452,23.1,27.4,0,-88,-4320,-292
1773541246.4848688,23.1,27.4,0,-88,-4320,-292
1773541246.5057383,23.1,27.4,0,-272,-4628,-412
1773541246.526138,23.1,27.4,0,-272,-4628,-412
1773541246.5467274,23.1,27.4,0,-424,-4404,-12
1773541246.5674655,23.1,27.4,0,-424,-4404,-12
1773541246.587953,23.1,27.4,0,-424,-4404,-12
1773541246.6084926,23.1,27.4,0,-200,-4700,316
1773541246.6291447,23.1,27.4,0,-200,-4700,316
1773541246.650087,23.1,27.4,0,-200,-4700,316
1773541246.6714416,23.1,27.4,0,-108,-4336,464
1773541246.6919715,23.1,27.4,0,-108,-4336,464
1773541246.7127671,23.1,27.4,0,276,-5008,40
1773541246.7333155,23.1,27.4,0,276,-5008,40
1773541246.7538598,23.1,27.4,0,276,-5008,40
1773541246.774482,23.1,27.4,0,-76,-4100,804
1773541246.7948153,23.1,27.4,0,-76,-4100,804
1773541246.8154917,23.1,27.4,0,336,-3536,776
1773541246.835842,23.1,27.4,0,336,-3536,776
1773541246.8564794,23.1,27.4,0,336,-3536,776
1773541246.8769872,23.1,27.4,0,576,-4224,324
1773541246.8974676,23.1,27.4,0,576,-4224,324
1773541246.9178238,23.1,27.4,0,468,-3940,96
1773541246.9386444,23.1,27.4,0,468,-3940,96
1773541246.9589787,23.1,27.4,0,468,-3940,96
1773541246.979406,23.1,27.4,0,468,-4088,84
1773541246.999707,23.1,27.4,0,468,-4088,84
1773541247.0209486,23.1,27.4,0,468,-4088,84
1773541247.0418177,23.1,27.4,0,468,-4088,84
1773541247.062184,23.1,27.0,0,816,-3944,264
1773541247.0829954,23.1,27.0,0,816,-3944,264
1773541247.1036603,23.1,27.0,0,1220,-4392,16
1773541247.1244392,23.1,27.0,0,1220,-4392,16
1773541247.1450527,23.1,27.0,0,1220,-4392,16
1773541247.1654503,23.1,27.0,0,1208,-4164,-216
1773541247.1856759,23.1,27.0,0,1208,-4164,-216
1773541247.2059865,23.1,27.0,0,1208,-4164,-216
1773541247.2265239,23.1,27.0,1,1256,-4264,-320
1773541247.2471817,23.1,27.0,1,1256,-4264,-320
1773541247.2678177,23.1,27.0,0,1044,-4224,-540
1773541247.288519,23.1,27.0,0,1044,-4224,-540
1773541247.3091002,23.1,27.0,0,1044,-4224,-540
1773541247.3294733,23.1,27.0,1,884,-3972,-664
1773541247.351662,23.1,27.0,1,884,-3972,-664
1773541247.372289,23.1,27.0,0,736,-3896,-232
1773541247.392623,23.1,27.0,0,736,-3896,-232
1773541247.4133136,23.1,27.0,0,736,-3896,-232
1773541247.434086,23.1,27.0,0,668,-3932,-812
1773541247.454555,23.1,27.0,0,668,-3932,-812
1773541247.4753182,23.1,27.0,1,648,-3668,-1248
1773541247.4961495,23.1,27.0,1,648,-3668,-1248
1773541247.5165553,23.1,27.0,1,648,-3668,-1248
1773541247.5371096,23.1,27.0,0,524,-3624,-1228
1773541247.5578527,23.1,27.0,0,524,-3624,-1228
1773541247.578497,23.1,27.0,0,404,-3580,-1192
1773541247.5990753,23.1,27.0,0,404,-3580,-1192
1773541247.620047,23.1,27.0,0,404,-3580,-1192
1773541247.6404734,23.1,27.0,0,116,-4304,-1384
1773541247.6611195,23.1,27.0,0,116,-4304,-1384
1773541247.6819322,23.1,27.0,0,116,-4304,-1384
1773541247.702275,23.1,27.0,0,88,-3960,-1156
1773541247.7227437,23.1,27.0,0,88,-3960,-1156
1773541247.7434955,23.1,27.0,0,-220,-4200,-992
1773541247.7640557,23.1,27.0,0,-220,-4200,-992
1773541247.7853677,23.1,27.0,0,-220,-4200,-992
1773541247.805917,23.1,27.0,0,-220,-3644,-1288
1773541247.8265266,23.1,27.0,0,-220,-3644,-1288
1773541247.8470743,23.1,27.0,1,-324,-4240,-948
1773541247.8677683,23.1,27.0,1,-324,-4240,-948
