timestamp,temp,hum,mic,ax,ay,az
1773578791.856084,21.4,30.4,1,-4140,-48,332
1773578791.8767755,21.4,30.4,1,-4140,-12,348
1773578791.8983052,21.4,30.4,1,-4140,-12,348
1773578791.919438,21.4,30.4,1,-4192,4,344
1773578791.9410274,21.4,30.4,1,-4192,4,344
1773578791.9621003,21.4,30.4,1,-4192,4,344
1773578791.982461,21.4,30.4,1,-4128,-60,280
1773578792.0032938,21.4,30.4,1,-4128,-60,280
1773578792.0236518,21.4,30.4,1,-4208,-28,336
1773578792.0443044,21.4,30.4,1,-4208,-28,336
1773578792.0647545,21.4,30.4,1,-4208,-28,336
1773578792.0859387,21.4,30.4,1,-4140,-68,276
1773578792.1061885,21.4,30.4,1,-4140,-68,276
1773578792.126413,21.4,30.4,1,-4140,-68,276
1773578792.1467319,21.4,30.4,1,-4200,-60,268
1773578792.16906,21.4,30.4,1,-4200,-60,268
1773578792.1892745,21.4,30.4,1,-4160,-56,256
1773578792.2100286,21.4,30.4,1,-4160,-56,256
1773578792.2306926,21.4,30.4,1,-4160,-56,256
1773578792.2509696,21.4,30.4,1,-4180,-48,240
1773578792.2713773,21.4,30.4,1,-4180,-48,240
1773578792.2916853,21.4,30.4,1,-4180,-48,240
1773578792.312128,21.4,30.4,1,-4208,-8,236
1773578792.332591,21.4,30.4,1,-4208,-8,236
1773578792.3532119,21.4,30.4,1,-4208,-8,236
1773578792.3735406,21.4,30.4,1,-4124,4,232
1773578792.394122,21.4,30.4,1,-4124,4,232
1773578792.4143438,21.4,30.4,1,-4124,4,232
1773578792.4362729,21.4,30.4,1,-4212,36,244
1773578792.4567149,21.4,30.4,1,-4212,36,244
1773578792.4800713,21.4,30.4,1,-4128,88,228
1773578792.5024188,21.4,30.4,1,-4128,88,228
1773578792.522807,21.4,30.4,1,-4128,88,228
1773578792.5434291,21.4,30.4,1,-4212,128,248
1773578792.5642076,21.4,30.4,1,-4212,128,248
1773578792.5864635,21.4,30.4,1,-4164,140,216
1773578792.6071763,21.4,30.4,1,-4164,140,216
1773578792.6277266,21.4,30.4,1,-4164,140,216
